Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
95.604786,,Cancel,45563707,,,-100,,,
95.604869,,Insert,45563755,0,B,100,83800,G,
95.605143,,Insert,45563763,0,B,800,84100,G,
95.605143,,Cancel,45446467,,,-800,,,
95.605217,,Insert,45563783,0,A,800,84300,G,
95.605286,,Cancel,45563755,,,-100,,,
95.605452,,Insert,45563799,0,A,100,84200,G,
95.605479,,Cancel,45563783,,,-800,,,
95.605487,,Cancel,45563799,,,-100,,,
95.605514,,Cancel,45563339,,,-100,,,
95.605643,,Insert,45563827,0,B,100,83800,G,
95.60597,,Cancel,45563827,,,-100,,,
95.606224,,Insert,45564091,0,B,100,83800,G,
95.606827,,Cancel,45561739,,,-100,,,
95.606835,,Cancel,45355927,,,-300,,,
95.606882,,Cancel,45356363,,,-300,,,
95.606936,,Insert,45564507,0,A,100,85200,G,
95.606949,,Insert,45564531,0,A,100,85200,G,
95.607192,,Cancel,45563667,,,-100,,,
95.607192,,Insert,45564591,0,B,100,84100,G,
95.607306,,Insert,45564623,0,B,100,84100,G,
95.607309,,Insert,45564627,0,B,10,84100,G,
95.607314,,Insert,45564631,0,B,100,84100,G,
95.607388,,Insert,45564659,0,B,200,84200,G,
95.607404,,Cancel,45564623,,,-100,,,
95.607404,,Insert,45564671,0,B,100,84200,G,
95.607404,,Cancel,45564631,,,-100,,,
95.607404,,Insert,45564675,0,B,100,84200,G,
95.607404,,Cancel,44193399,,,-200,,,
95.607483,,Insert,45564687,0,B,100,84200,G,
95.608423,,Cancel,45564675,,,-100,,,
95.608625,,Cancel,45438343,,,-100,,,
95.60881,,Cancel,45516247,,,-300,,,
95.608897,,Cancel,45438347,,,-100,,,
95.608968,,Cancel,45516327,,,-300,,,
95.609513,,Cancel,45291103,,,-300,,,
95.609513,,Insert,45565119,0,B,300,83000,G,
95.609658,,Insert,45565131,0,B,100,84200,G,
95.610034,,Cancel,45564591,,,-100,,,
95.610034,,Insert,45565171,0,B,100,84200,G,
95.6101,,Cancel,45543867,,,-300,,,
95.610129,,Insert,45565203,0,A,100,85300,G,
95.610131,,Insert,45565207,0,A,100,85300,G,
95.610149,,Insert,45565215,0,B,100,84300,G,
95.610176,,Cancel,45557243,,,-300,,,
95.610179,,Insert,45565223,0,B,300,84100,G,
95.610182,,Insert,45565227,0,B,100,84300,G,
95.610239,,Cancel,45565227,,,-100,,,
95.610604,,Insert,45565423,0,A,800,84400,G,
95.610605,,Insert,45565427,0,A,800,84400,G,
95.610839,,Insert,45565523,0,A,100,84400,G,
95.610842,,Cancel,45561727,,,-24,,,
95.610865,,Cancel,45564671,,,-100,,,
95.610865,,Cancel,45564627,,,-10,,,
95.610895,,Cancel,45565523,,,-100,,,
95.612578,,Cancel,45521167,,,-300,,,
95.61414,,Cancel,45565423,,,-800,,,
95.614144,,Cancel,45562355,,,-100,,,
95.614144,,Cancel,45565427,,,-800,,,
95.614158,,Cancel,45523775,,,-100,,,
95.61422,,Cancel,45444007,,,-100,,,
95.614318,,Insert,45566119,0,B,100,84300,G,
95.614451,,Cancel,45523559,,,-300,,,
95.614522,,Cancel,45516923,,,-800,,,
95.614522,,Insert,45566171,0,B,800,84200,G,
95.615004,,Insert,1453387,0,B,100,84400,F,
95.615021,,Insert,45566271,0,B,100,84300,G,
95.61503,,Insert,45566275,0,B,46,84300,G,
95.615037,,Insert,45566291,0,A,100,85400,G,
95.61504,,Insert,45566299,0,B,100,84300,G,
95.615052,,Insert,45566303,0,B,100,84300,G,
95.615164,,Insert,45566339,0,A,800,84500,G,
95.615165,,Insert,45566343,0,A,800,84500,G,
95.615242,,Cancel,45562547,,,-100,,,
95.615349,,Insert,45566363,0,B,12,84300,G,
95.615358,,Insert,45566367,0,B,100,84300,G,
95.615385,,Cancel,45566367,,,-100,,,
95.615938,,Insert,45566443,0,B,21,84300,G,
95.616098,,Cancel,45566299,,,-100,,,
95.616102,,Insert,45566459,0,A,100,84500,G,
95.616136,,Cancel,45566303,,,-100,,,
95.616154,,Cancel,45566271,,,-100,,,
95.616154,,Insert,45566471,0,B,100,84400,G,
95.616193,,Insert,45566479,0,B,100,84400,G,
95.616629,,Cancel,45528143,,,-300,,,
95.617329,,Cancel,45566459,,,-100,,,
95.620345,,Cancel,45565131,,,-100,,,
95.623921,,Cancel,45566343,,,-800,,,
95.623923,,Cancel,45566339,,,-800,,,
95.624151,,Cancel,45448371,,,-100,,,
95.624153,,Cancel,45563475,,,-300,,,
95.624188,,Cancel,45448379,,,-100,,,
95.624392,,Insert,45568691,0,B,400,84200,G,
95.624412,,Insert,45568703,0,B,800,84300,G,
95.624413,,Cancel,45517711,,,-800,,,
95.624502,,Insert,45568775,0,B,100,84400,G,
95.624586,,Cancel,45566443,,,-21,,,
95.62459,,Cancel,45568775,,,-100,,,
95.625606,,Insert,45569275,0,B,800,84400,G,
95.625608,,Cancel,45550951,,,-800,,,
95.625788,,Insert,45569363,0,B,200,84500,G,
95.625788,,Insert,45569367,0,A,100,84600,G,
95.625788,,Insert,45569371,0,B,100,84500,G,
95.625799,,Cancel,44380531,,,-200,,,
95.625814,,Insert,45569379,0,A,100,84600,G,
95.625817,,Cancel,45510379,,,-100,,,
95.625821,,Insert,45569383,0,B,300,84300,G,
95.625835,,Cancel,45562919,,,-300,,,
95.626261,,Cancel,45569371,,,-100,,,
95.626272,,Insert,45569491,0,B,100,84500,G,
95.62843,,Cancel,45569363,,,-200,,,
95.62843,,Insert,45570211,0,A,800,84600,G,
95.628437,,Cancel,45569275,,,-800,,,
95.629112,,Cancel,45290543,,,-300,,,
95.629112,,Insert,45570407,0,B,300,83100,G,
95.630118,,Cancel,45454215,,,-300,,,
95.630118,,Insert,45570539,0,B,300,83000,G,
95.63237,,Insert,45570935,0,B,800,84400,G,
95.633998,,Insert,1453609,0,A,100,84500,F,
95.634005,,Insert,45571207,0,A,100,84500,G,
95.634021,,Insert,45571215,0,A,100,84500,G,
95.634021,,Cancel,45566275,,,-46,,,
95.634029,,Cancel,45570211,,,-800,,,
95.634035,,Cancel,45569367,,,-100,,,
95.634043,,Insert,45571223,0,A,100,84500,G,
95.634045,,Insert,45571235,0,B,100,83500,G,
95.634222,,Cancel,45570935,,,-800,,,
95.634226,,Cancel,45568691,,,-400,,,
95.634226,,Insert,45571307,0,B,400,84100,G,
95.634248,,Cancel,45571223,,,-100,,,
95.634372,,Insert,45571383,0,A,400,84700,G,
95.635685,,Cancel,45569383,,,-300,,,
95.635716,,Insert,1453616,0,A,4,84400,F,
95.635838,,Insert,45571591,0,A,800,84500,G,
95.635919,,Cancel,45571383,,,-400,,,
95.636042,,Cancel,45565171,,,-100,,,
95.636042,,Insert,45571639,0,B,100,84400,G,
95.637085,,Cancel,45571215,,,-100,,,
95.638512,,Insert,1453631,0,A,96,84400,F,
95.638512,,Insert,1453632,0,A,100,84400,F,
95.638512,,Insert,1453633,0,A,100,84400,F,
95.638526,,Insert,45572211,0,A,100,84500,G,
95.638533,,Insert,45572215,0,A,100,84500,G,
95.638538,,Insert,45572219,0,A,50,84500,G,
95.638552,,Insert,45572231,0,A,100,84500,G,
95.63858,,Insert,45572239,0,B,100,84400,G,
95.638602,,Cancel,45572219,,,-50,,,
95.63861,,Insert,45572243,0,B,300,83900,G,
95.638612,,Insert,1453634,0,A,100,84400,F,
95.638612,,Cancel,45572231,,,-100,,,
95.638637,,Insert,45572267,0,A,46,84500,G,
95.638646,,Insert,45572271,0,B,100,84400,G,
95.63867,,Cancel,45572267,,,-46,,,
95.638697,,Insert,1453640,0,A,100,84400,F,
95.638721,,Insert,45572299,0,A,46,84500,G,
95.638734,,Insert,45572303,0,A,100,84500,G,
95.638753,,Insert,45572307,0,B,100,84400,G,
95.638775,,Cancel,45572299,,,-46,,,
95.638782,,Insert,1453641,0,A,100,84400,F,
95.638809,,Cancel,45566363,,,-12,,,
95.638814,,Insert,45572315,0,A,100,84500,G,
95.63883,,Insert,45572327,0,A,24,84500,G,
95.638837,,Insert,45572331,0,B,20,84400,G,
95.638862,,Insert,1453642,0,A,20,84400,F,
95.638872,,Cancel,45572315,,,-100,,,
95.638889,,Insert,45572347,0,A,46,84500,G,
95.638921,,Insert,45572359,0,A,100,84500,G,
95.639023,,Insert,45572391,0,A,100,84400,G,
95.639028,,Insert,45572395,0,A,11,84500,G,
95.639034,,Cancel,45572211,,,-100,,,
95.639034,,Insert,45572399,0,A,100,84400,G,
95.639035,,Cancel,45572215,,,-100,,,
95.639035,,Insert,45572403,0,A,100,84400,G,
95.63905,,Cancel,45566291,,,-100,,,
95.639051,,Cancel,45571591,,,-800,,,
95.639055,,Cancel,45566119,,,-100,,,
95.639082,,Cancel,45572399,,,-100,,,
95.639119,,Insert,45572415,0,A,100,84400,G,
95.639231,,Cancel,45572391,,,-100,,,
95.639516,,Insert,45572507,0,A,300,85500,G,
95.640389,,Cancel,45572327,,,-24,,,
95.642929,,Cancel,45572403,,,-100,,,
95.643697,,Cancel,45523707,,,-7,,,
95.644633,,Insert,45573151,0,B,100,84300,G,
95.644661,,Insert,45573155,0,B,100,84300,G,
95.646469,,Cancel,45568703,,,-800,,,
95.646674,,Insert,45573207,0,A,100,84400,G,
95.646702,,Insert,45573219,0,A,400,84500,G,
95.646715,,Cancel,45573155,,,-100,,,
95.647256,,Cancel,45573207,,,-100,,,
95.647467,,Cancel,45572395,,,-11,,,
95.648007,,Insert,45573459,0,B,7,83800,G,
95.651052,,Insert,45573751,0,A,100,84400,G,
95.651056,,Cancel,45571307,,,-400,,,
95.651056,,Insert,45573755,0,B,400,84000,G,
95.651627,,Cancel,45563267,,,-400,,,
95.653173,,Cancel,45573151,,,-100,,,
95.653508,,Cancel,45566171,,,-800,,,
95.653628,,Insert,45573919,0,A,800,84400,G,
95.653629,,Insert,45573923,0,A,800,84400,G,
95.65403,,Cancel,45573919,,,-800,,,
95.65412,,Cancel,45570407,,,-300,,,
95.655839,,Insert,45574135,0,A,800,84800,G,
95.658415,,Insert,45574523,0,A,800,84600,G,
95.658574,,Insert,45574539,0,A,800,84500,G,
95.662031,,Cancel,45573923,,,-800,,,
95.668358,,Insert,45576219,0,A,800,84400,G,
95.668359,,Insert,45576223,0,A,800,84400,G,
95.668447,,Insert,1453737,0,A,100,84300,F,
95.668449,,Insert,45576243,0,A,100,84400,G,
95.668467,,Insert,45576247,0,A,100,84400,G,
95.668764,,Insert,45576271,0,A,12,84400,G,
95.668777,,Insert,45576275,0,A,19,84400,G,
95.668784,,Insert,45576279,0,A,100,84300,G,
95.668791,,Insert,45576283,0,A,100,84400,G,
95.668797,,Cancel,45576243,,,-100,,,
95.668797,,Insert,45576287,0,A,100,84300,G,
95.668797,,Cancel,45576247,,,-100,,,
95.668797,,Insert,45576291,0,A,100,84300,G,
95.668811,,Cancel,45573751,,,-100,,,
95.668814,,Cancel,45576223,,,-800,,,
95.668814,,Cancel,45576219,,,-800,,,
95.668814,,Insert,45576295,0,B,100,84200,G,
95.668821,,Cancel,45576287,,,-100,,,
95.668832,,Cancel,45565203,,,-100,,,
95.668875,,Insert,45576307,0,A,100,84300,G,
95.668886,,Cancel,45572347,,,-46,,,
95.668892,,Cancel,45565207,,,-100,,,
95.669106,,Cancel,45573755,,,-400,,,
95.669106,,Insert,45576335,0,B,400,83900,G,
95.670102,,Cancel,45564091,,,-100,,,
95.67115,,Insert,45576675,0,A,300,85400,G,
95.671175,,Cancel,45576295,,,-100,,,
95.671516,,Cancel,45576291,,,-100,,,
95.67242,,Insert,45576839,0,A,100,84300,G,
95.672444,,Insert,1453752,0,A,26,84200,F,
95.672471,,Insert,1453753,0,A,43,84200,F,
95.672496,,Insert,1453754,0,A,15,84200,F,
95.672508,,Cancel,45564659,,,-116,,,
95.672517,,Insert,1453755,0,A,11,84200,F,
95.672525,,Insert,1453756,0,A,89,84200,F,
95.672525,,Insert,45576875,0,A,100,84300,G,
95.672525,,Insert,45576879,0,A,300,85400,G,
95.672548,,Insert,45576891,0,A,46,84300,G,
95.672554,,Insert,45576895,0,B,100,84100,G,
95.672555,,Cancel,45563315,,,-100,,,
95.672576,,Insert,45576907,0,A,100,84600,G,
95.672615,,Insert,45576915,0,A,100,84300,G,
95.672631,,Cancel,45565119,,,-300,,,
95.672745,,Cancel,45570539,,,-300,,,
95.672764,,Insert,45576923,0,B,100,84200,G,
95.672785,,Cancel,45576891,,,-46,,,
95.67279,,Insert,1453758,0,A,96,84200,F,
95.672818,,Insert,1453759,0,A,4,84200,F,
95.67282,,Insert,45576959,0,A,11,84300,G,
95.672847,,Insert,45576967,0,A,46,84300,G,
95.672852,,Insert,45576979,0,A,200,84200,G,
95.672856,,Insert,45576987,0,A,100,84200,G,
95.672866,,Cancel,45576875,,,-100,,,
95.672866,,Insert,45576995,0,A,100,84200,G,
95.672883,,Cancel,45576979,,,-200,,,
95.672907,,Cancel,45564507,,,-100,,,
95.672912,,Cancel,45564531,,,-100,,,
95.677243,,Insert,45577291,0,A,800,84400,G,
95.677368,,Cancel,45565223,,,-300,,,
95.677518,,Cancel,45576271,,,-12,,,
95.677615,,Cancel,45563763,,,-800,,,
95.677864,,Cancel,45576895,,,-100,,,
95.678,,Insert,45577483,0,B,100,84100,G,
95.678063,,Cancel,45563359,,,-1640,,,
95.678522,,Cancel,45563075,,,-300,,,
95.678646,,Insert,45577655,0,A,100,84500,G,
95.679044,,Cancel,45576959,,,-11,,,
95.679148,,Cancel,45562907,,,-300,,,
95.679285,,Insert,45577819,0,B,100,84100,G,
95.679376,,Cancel,45577655,,,-100,,,
95.680145,,Insert,45577995,0,B,300,82400,G,
95.680404,,Cancel,45577819,,,-100,,,
95.680758,,Cancel,45577483,,,-100,,,
95.681188,,Insert,1453800,0,A,48,84100,F,
95.681195,,Insert,1453801,0,A,52,84100,F,
95.681218,,Insert,45578139,0,A,100,84200,G,
95.681225,,Insert,45578143,0,B,100,84100,G,
95.681229,,Insert,1453803,0,A,100,84100,F,
95.681245,,Insert,45578155,0,A,100,84200,G,
95.681249,,Cancel,45576967,,,-46,,,
95.681252,,Insert,45578167,0,A,100,84200,G,
95.681325,,Insert,45578191,0,A,100,84500,G,
95.681455,,Insert,45578199,0,A,12,84200,G,
95.681458,,Insert,45578203,0,A,200,84100,G,
95.681468,,Cancel,45578139,,,-100,,,
95.681468,,Insert,45578211,0,A,100,84100,G,
95.681481,,Insert,45578223,0,A,100,84100,G,
95.681483,,Insert,45578227,0,B,100,84000,G,
95.681494,,Cancel,45562235,,,-100,,,
95.681497,,Insert,45578235,0,A,100,84200,G,
95.6815,,Cancel,45561759,,,-100,,,
95.681526,,Insert,45578239,0,A,800,84300,G,
95.681585,,Cancel,45561851,,,-100,,,
95.681762,,Cancel,45578199,,,-12,,,
95.681811,,Cancel,45578191,,,-100,,,
95.68184,,Cancel,45578211,,,-100,,,
95.681844,,Cancel,45578203,,,-200,,,
95.681873,,Cancel,45578223,,,-100,,,
95.68191,,Insert,45578331,0,A,100,85100,G,
95.682075,,Cancel,45578155,,,-100,,,
95.682162,,Insert,45578387,0,B,100,84000,G,
95.682197,,Cancel,45576275,,,-19,,,
95.683318,,Cancel,45578387,,,-100,,,
95.68484,,Insert,45578711,0,A,100,84100,G,
95.684961,,Cancel,45578331,,,-100,,,
95.685155,,Insert,45578763,0,A,300,85300,G,
95.685524,,Insert,45578795,0,A,300,85300,G,
95.685686,,Insert,45578811,0,B,100,84000,G,
95.686009,,Cancel,45573219,,,-400,,,
95.686787,,Cancel,45578711,,,-100,,,
95.686859,,Insert,45578895,0,A,100,85100,G,
95.689084,,Insert,45579019,0,A,100,84100,G,
95.689274,,Cancel,45578895,,,-100,,,
95.689322,,Cancel,45576335,,,-400,,,
95.689322,,Insert,45579043,0,B,400,83800,G,
95.690532,,Insert,45579199,0,A,100,84100,G,
95.690538,,Cancel,45563419,,,-800,,,
95.690713,,Cancel,45561815,,,-200,,,
95.692125,,Cancel,45578227,,,-100,,,
95.692333,,Cancel,45561707,,,-100,,,
95.692343,,Cancel,45576839,,,-100,,,
95.693524,,Cancel,45578811,,,-100,,,
95.698723,,Cancel,45561839,,,-100,,,
95.699614,,Cancel,7048373,,,-1000,,,
95.699614,,Cancel,7048374,,,-1000,,,
95.699614,,Insert,7048375,1,A,1000,84600,G,
95.699614,,Insert,7048376,1,B,1000,83500,G,
95.701794,,Cancel,45562039,,,-100,,,
95.702914,,Insert,45581215,0,B,100,83900,G,
95.717269,,Insert,45582191,0,A,800,84100,G,
95.717271,,Cancel,45579043,,,-400,,,
95.717271,,Insert,45582195,0,B,400,83700,G,
95.717274,,Cancel,45572243,,,-300,,,
95.717288,,Cancel,45562111,,,-800,,,
95.71741,,Insert,45582247,0,A,100,85500,G,
95.717418,,Insert,45582251,0,A,800,84200,G,
95.717447,,Insert,45582259,0,A,800,84100,G,
95.717654,,Cancel,45582259,,,-800,,,
95.717739,,Cancel,45582247,,,-100,,,
95.7178,,Insert,45582315,0,A,200,84000,G,
95.717831,,Cancel,45579199,,,-100,,,
95.717831,,Cancel,45582191,,,-800,,,
95.717831,,Insert,45582319,0,A,300,84200,G,
95.717845,,Cancel,45561659,,,-100,,,
95.717872,,Insert,45582335,0,A,11,84100,G,
95.717884,,Insert,45582343,0,A,300,84400,G,
95.719861,,Cancel,45581215,,,-100,,,
95.725895,,Insert,45583035,0,B,800,83900,G,
95.72618,,Cancel,45582335,,,-11,,,
95.726281,,Cancel,45582315,,,-200,,,
95.726311,,Insert,45583103,0,A,100,84100,G,
95.726315,,Insert,45583111,0,A,100,84100,G,
95.727407,,Insert,45583267,0,A,200,84000,G,
95.727432,,Cancel,45583103,,,-100,,,
95.727471,,Cancel,45583267,,,-200,,,
95.730999,,Insert,45583603,0,B,100,83900,G,
95.739168,,Insert,5004904,1,A,15,85500,G,
95.74154,,Insert,45584483,0,B,100,82400,G,
95.75,TraderOne,Cancel,187,,,-10,,,
95.75,TraderOne,Insert,188,1,A,10,84700,G,
95.754153,,Cancel,45582319,,,-300,,,
95.754179,,Insert,45585483,0,B,100,47000,G,
95.75418,,Insert,45585487,0,B,100,47000,G,
95.754285,,Cancel,45582195,,,-400,,,
95.754285,,Insert,45585511,0,B,400,83800,G,
95.754293,,Insert,45585515,0,B,800,81200,G,
95.754541,,Insert,45585543,0,B,100,83900,G,
95.754671,,Cancel,45585515,,,-800,,,
95.754875,,Cancel,45585543,,,-100,,,
95.76469,,Insert,45586095,0,B,800,81200,G,
95.764948,,Insert,45586143,0,B,100,83900,G,
95.76619,,Cancel,45586095,,,-800,,,
95.766399,,Cancel,45586143,,,-100,,,
95.766443,,Cancel,45576283,,,-100,,,
95.774194,,Insert,45586423,0,A,300,85200,G,
95.774268,,Insert,45586435,0,B,800,81200,G,
95.774275,,Insert,45586439,0,B,300,83900,G,
95.774275,,Insert,45586443,0,B,300,83900,G,
95.774347,,Insert,45586455,0,B,300,83700,G,
95.776181,,Cancel,45586435,,,-800,,,
95.776432,,Cancel,45586439,,,-300,,,
95.776432,,Insert,45586679,0,B,300,84000,G,
95.776435,,Cancel,45561627,,,-100,,,
95.776439,,Cancel,45583111,,,-100,,,
95.776454,,Insert,45586687,0,A,100,84100,G,
95.776738,,Cancel,45586687,,,-100,,,
95.776997,,Amend,45586679,,,-100,,,
95.776997,,Cancel,45586443,,,-300,,,
95.777143,,Cancel,45585511,,,-400,,,
95.777143,,Insert,45586815,0,B,400,83700,G,
95.777148,,Cancel,45583035,,,-800,,,
95.777149,,Cancel,45586679,,,-200,,,
95.777156,,Insert,45586819,0,A,100,84100,G,
95.77723,,Insert,45586831,0,A,100,84100,G,
95.777254,,Insert,45586835,0,B,100,83900,G,
95.777293,,Insert,45586847,0,A,100,84100,G,
95.77903,,Cancel,45583603,,,-100,,,
95.779057,,Insert,45586947,0,A,200,84000,G,
95.779082,,Cancel,45586835,,,-100,,,
95.779085,,Insert,45586951,0,B,100,83900,G,
95.779085,,Cancel,45586819,,,-100,,,
95.779091,,Insert,45586955,0,A,300,84200,G,
95.779091,,Cancel,45586847,,,-100,,,
95.784585,,Cancel,45586947,,,-200,,,
95.784596,,Insert,45587231,0,B,800,83900,G,
95.78461,,Cancel,45586951,,,-100,,,
95.784622,,Insert,45587239,0,A,100,85500,G,
95.784625,,Insert,45587243,0,A,100,84100,G,
95.785628,,Insert,45587303,0,B,100,83900,G,
95.786983,,Insert,45587363,0,B,100,83900,G,
95.788602,,Cancel,45587243,,,-100,,,
95.792991,,Cancel,45587303,,,-100,,,
95.793007,,Insert,45587715,0,A,100,84100,G,
95.796406,,Cancel,45586955,,,-300,,,
95.797034,,Cancel,45587715,,,-100,,,
95.799082,,Insert,45588079,0,A,100,84100,G,
95.79915,,Cancel,45587231,,,-800,,,
95.799158,,Insert,45588083,0,A,100,84000,G,
95.799187,,Insert,45588091,0,A,300,84200,G,
95.799188,,Insert,45588095,0,B,100,83900,G,
95.799193,,Cancel,45588079,,,-100,,,
95.80006,,Cancel,45588095,,,-100,,,
95.800262,,Insert,45588183,0,A,800,84100,G,
95.801215,,Cancel,45587363,,,-100,,,
95.803518,,Cancel,45587239,,,-100,,,
95.803565,,Cancel,45588083,,,-100,,,
95.803595,,Insert,45588463,0,A,200,84000,G,
95.803704,,Insert,45588479,0,B,800,83900,G,
95.803922,,Insert,45588507,0,B,100,83900,G,
95.804295,,Cancel,45588463,,,-200,,,
95.804341,,Cancel,45588091,,,-300,,,
95.804346,,Cancel,45588183,,,-800,,,
95.804536,,Cancel,45588507,,,-100,,,
95.805499,,Insert,45588751,0,B,100,83900,G,
95.805525,,Insert,45588755,0,B,100,83900,G,
95.809931,,Cancel,45588755,,,-100,,,
95.822388,,Insert,45589167,0,A,100,84400,G,
95.830755,,Insert,45589583,0,B,100,83900,G,
95.833973,,Cancel,45589167,,,-100,,,
95.84459,,Insert,45590295,0,B,1,83000,G,
95.85049,,Insert,45590551,0,A,400,84300,G,
95.855588,,Insert,45590627,0,B,800,81200,G,
95.85559,,Insert,45590631,0,B,800,84000,G,
95.85559,,Insert,45590635,0,B,300,83900,G,
95.855595,,Insert,45590643,0,B,300,84000,G,
95.855617,,Cancel,45590627,,,-800,,,
95.855619,,Cancel,45589583,,,-100,,,
95.855861,,Amend,45590643,,,-100,,,
95.857894,,Cancel,45588751,,,-100,,,
95.857894,,Insert,45590775,0,B,100,84000,G,
95.860277,,Cancel,45590631,,,-800,,,
95.861191,,Cancel,45590775,,,-100,,,
95.861432,,Insert,45590815,0,B,800,84000,G,
95.863636,,Cancel,45586815,,,-400,,,
95.863717,,Insert,45590855,0,B,100,84000,G,
95.863925,,Cancel,45578167,,,-100,,,
95.864961,,Cancel,45584483,,,-100,,,
95.865249,,Cancel,45590815,,,-800,,,
95.865606,,Insert,45590939,0,A,100,84100,G,
95.865646,,Cancel,45561031,,,-300,,,
95.86587,,Cancel,45560999,,,-300,,,
95.865982,,Cancel,45586423,,,-300,,,
95.866017,,Insert,45590975,0,A,100,84400,G,
95.866558,,Insert,45591011,0,B,300,82300,G,
95.866763,,Cancel,45590855,,,-100,,,
95.866961,,Cancel,45588479,,,-800,,,
95.866961,,Cancel,45557259,,,-800,,,
95.866968,,Insert,1454080,0,A,21,84000,F,
95.866985,,Insert,1454082,0,A,32,84000,F,
95.866987,,Insert,1454083,0,A,145,84000,F,
95.866996,,Insert,1454084,0,A,2,84000,F,
95.867009,,Insert,45591059,0,A,100,84100,G,
95.867019,,Insert,45591075,0,A,100,84000,G,
95.867024,,Insert,45591079,0,A,46,84100,G,
95.867028,,Cancel,45561551,,,-100,,,
95.867028,,Cancel,45582343,,,-300,,,
95.867031,,Insert,45591083,0,A,200,84000,G,
95.867036,,Insert,45591087,0,A,100,84000,G,
95.867037,,Insert,45591091,0,B,100,83900,G,
95.867053,,Cancel,45590635,,,-300,,,
95.867073,,Insert,45591111,0,A,400,84100,G,
95.867079,,Insert,1454087,0,A,100,83900,F,
95.867089,,Cancel,45586455,,,-300,,,
95.867089,,Cancel,45590551,,,-400,,,
95.867116,,Cancel,45553739,,,-200,,,
95.867123,,Insert,45591179,0,B,100,83800,G,
95.867133,,Insert,45591191,0,A,100,84000,G,
95.867147,,Cancel,45591087,,,-100,,,
95.867154,,Cancel,45517971,,,-100,,,
95.867154,,Insert,45591207,0,A,100,84000,G,
95.86717,,Insert,45591215,0,A,100,84300,G,
95.8672,,Insert,45591235,0,A,400,84000,G,
95.867202,,Insert,45591243,0,A,100,84000,G,
95.867211,,Insert,45591247,0,A,800,84000,G,
95.867211,,Insert,45591251,0,A,800,84000,G,
95.867231,,Insert,45591275,0,A,300,84000,G,
95.867231,,Insert,45591279,0,A,300,84000,G,
95.867258,,Insert,45591299,0,B,300,82300,G,
95.867266,,Insert,45591315,0,A,300,84200,G,
95.867271,,Insert,45591323,0,A,100,84000,G,
95.867297,,Insert,45591359,0,A,100,84000,G,
95.867335,,Insert,45591379,0,A,800,84100,G,
95.867368,,Insert,45591395,0,A,100,84000,G,
95.867368,,Cancel,45524263,,,-100,,,
95.867373,,Cancel,45591323,,,-100,,,
95.867375,,Insert,45591399,0,A,800,84000,G,
95.867375,,Cancel,45574135,,,-800,,,
95.867446,,Insert,45591439,0,A,100,83900,G,
95.867486,,Cancel,45591191,,,-100,,,
95.867486,,Insert,45591455,0,A,100,83900,G,
95.867486,,Cancel,45591207,,,-100,,,
95.867486,,Insert,45591459,0,A,100,83900,G,
95.867486,,Cancel,45591247,,,-800,,,
95.867486,,Insert,45591463,0,A,800,83900,G,
95.867486,,Cancel,45591251,,,-800,,,
95.867486,,Insert,45591467,0,A,800,83900,G,
95.867486,,Cancel,45591279,,,-300,,,
95.867486,,Insert,45591471,0,A,300,83900,G,
95.867486,,Cancel,45591359,,,-100,,,
95.867486,,Insert,45591475,0,A,100,83900,G,
95.867502,,Cancel,45556175,,,-100,,,
95.867517,,Cancel,45556999,,,-100,,,
95.867546,,Cancel,45591455,,,-100,,,
95.867568,,Insert,45591531,0,A,300,85200,G,
95.867574,,Insert,1454106,0,A,2,83800,F,
95.86761,,Insert,1454107,0,A,5,83800,F,
95.86761,,Insert,1454108,0,A,100,83800,F,
95.867637,,Cancel,45591471,,,-300,,,
95.86765,,Insert,45591579,0,A,100,83900,G,
95.867703,,Cancel,45556183,,,-100,,,
95.867717,,Cancel,45591275,,,-300,,,
95.867804,,Insert,1454114,0,B,100,83800,F,
95.867804,,Cancel,1454114,,,-100,,,
95.867807,,Insert,45591675,0,A,19,83900,G,
95.867825,,Insert,45591695,0,B,100,83800,G,
95.86784,,Insert,45591699,0,B,100,83800,G,
95.867849,,Cancel,45591079,,,-46,,,
95.867856,,Insert,45591715,0,B,300,83600,G,
95.867921,,Insert,45591751,0,B,300,83400,G,
95.867939,,Insert,45591771,0,A,100,83900,G,
95.867949,,Insert,1454122,0,A,75,83800,F,
95.867949,,Insert,45591783,0,A,12,83900,G,
95.867987,,Insert,1454126,0,A,25,83800,F,
95.867987,,Insert,1454127,0,A,25,83800,F,
95.86799,,Insert,45591847,0,A,800,83900,G,
95.867992,,Cancel,45574523,,,-800,,,
95.868,,Insert,1454128,0,A,75,83800,F,
95.868026,,Cancel,45591771,,,-100,,,
95.868046,,Cancel,45591315,,,-300,,,
95.868055,,Insert,45591895,0,A,46,83900,G,
95.868062,,Insert,45591899,0,A,100,83800,G,
95.868062,,Insert,45591907,0,A,200,83800,G,
95.868076,,Cancel,45591899,,,-100,,,
95.868099,,Insert,45591935,0,A,300,84000,G,
95.868099,,Cancel,45591459,,,-100,,,
95.868099,,Cancel,45591463,,,-800,,,
95.868099,,Cancel,45591467,,,-800,,,
95.868124,,Cancel,45520823,,,-100,,,
95.868171,,Insert,45591979,0,A,300,84200,G,
95.868175,,Insert,45591991,0,A,100,83800,G,
